Date,Store ID,Units Sold
20210312,9837,65
20210313,9837,33
20210314,9837,49
20210315,9837,57
20210316,9837,53
20210317,9837,88
20210318,9837,30
20210319,9837,31
20210320,9837,103
20210321,9837,63
20210322,9837,61
20210323,9837,20
20210324,9837,37
20210325,9837,34
20210326,9837,20
20210327,9837,60
20210328,9837,68
20210329,9837,49
20210330,9837,55
20210331,9837,58
20210401,9837,57
20210402,9837,19
20210403,9837,37
20210404,9837,88
20210405,9837,38
20210406,9837,50
20210407,9837,29
20210408,9837,38
20210409,9837,12
20210410,9837,8
20210411,9837,42
20210412,9837,53
20210413,9837,48
20210414,9837,47
20210415,9837,52
20210416,9837,47
20210417,9837,37
20210418,9837,28
20210419,9837,50
20210420,9837,68
20210421,9837,119
20210422,9837,156
20210423,9837,134
20210424,9837,30
20210425,9837,8
20210426,9837,70
20210427,9837,69
20210428,9837,52
20210429,9837,33
20210430,9837,73
20210501,9837,111
20210502,9837,13
20210503,9837,34
20210504,9837,58
20210505,9837,76
20210506,9837,69
20210507,9837,48
20210508,9837,51
20210509,9837,189
20210510,9837,147
20210511,9837,25
20210512,9837,13
20210513,9837,14
20210514,9837,8
20210515,9837,13
20210516,9837,15
20210517,9837,4
20210518,9837,7
20210519,9837,8
20210520,9837,25
20210521,9837,14
20210522,9837,9
20210523,9837,4
20210524,9837,31
20210525,9837,26
20210526,9837,65
20210527,9837,47
20210528,9837,55
20210529,9837,23
20210530,9837,41
20210531,9837,47
20210601,9837,3
20210602,9837,16
20210603,9837,43
20210604,9837,50
20210605,9837,82
20210606,9837,23
20210607,9837,20
20210608,9837,99
20210609,9837,137
20210610,9837,77
20210611,9837,50
20210612,9837,31
20210613,9837,17
20210614,9837,36
20210615,9837,58
20210616,9837,9
20210617,9837,14
20210618,9837,26
20210619,9837,49
20210620,9837,54
20210621,9837,29
20210622,9837,12
20210623,9837,81
20210624,9837,98
20210625,9837,63
20210626,9837,62
20210627,9837,48
20210628,9837,50
20210629,9837,74
20210630,9837,81
20210701,9837,64
20210702,9837,42
20210703,9837,55
20210704,9837,59
20210705,9837,91
20210706,9837,55
20210707,9837,25
20210708,9837,23
20210709,9837,20
20210710,9837,70
20210711,9837,41
20210712,9837,60
20210713,9837,64
20210714,9837,59
20210715,9837,74
20210716,9837,23
20210717,9837,36
20210718,9837,37
20210719,9837,31
20210720,9837,72
20210721,9837,54
20210722,9837,36
20210723,9837,12
20210724,9837,24
20210725,9837,49
20210726,9837,51
20210727,9837,32
20210728,9837,38
20210729,9837,60
20210730,9837,43
20210731,9837,78
20210801,9837,37
20210802,9837,36
20210803,9837,57
20210804,9837,61
20210805,9837,38
20210806,9837,22
20210807,9837,18
20210808,9837,18
20210809,9837,44
20210810,9837,51
20210811,9837,38
20210812,9837,49
20210813,9837,52
20210814,9837,69
20210815,9837,25
20210816,9837,28
20210817,9837,45
20210818,9837,43
20210819,9837,58
20210820,9837,276
20210821,9837,136
20210822,9837,11
20210823,9837,7
20210824,9837,57
20210825,9837,63
20210826,9837,49
20210827,9837,24
20210828,9837,37
20210829,9837,93
20210830,9837,27
20210831,9837,33
20210901,9837,50
20210902,9837,43
20210903,9837,123
20210904,9837,191
20210905,9837,213
20210906,9837,13
20210907,9837,8
20210908,9837,77
20210909,9837,47
20210910,9837,66
20210911,9837,9
20210912,9837,25
20210913,9837,17
20210914,9837,44
20210915,9837,50
20210916,9837,50
20210917,9837,42
20210918,9837,41
20210919,9837,322
20210920,9837,293
20210921,9837,31
20210922,9837,35
20210923,9837,54
20210924,9837,33
20210925,9837,52
20210926,9837,45
20210927,9837,23
20210928,9837,87
20210929,9837,26
20210930,9837,36
20211001,9837,36
20211002,9837,62
20211003,9837,48
20211004,9837,214
20211005,9837,199
20211006,9837,15
20211007,9837,10
20211008,9837,63
20211009,9837,46
20211010,9837,60
20211011,9837,29
20211012,9837,47
20211013,9837,92
20211014,9837,25
20211015,9837,32
20211016,9837,34
20211017,9837,54
20211018,9837,55
20211019,9837,46
20211020,9837,31
20211021,9837,14
20211022,9837,8
20211023,9837,55
20211024,9837,29
20211025,9837,46
20211026,9837,21
20211027,9837,47
20211028,9837,83
20211029,9837,12
20211030,9837,8
20211031,9837,58
20211101,9837,40
20211102,9837,60
20211103,9837,34
20211104,9837,24
20211105,9837,12
20211106,9837,7
20211107,9837,64
20211108,9837,46
20211109,9837,42
20211110,9837,34
20211111,9837,68
20211112,9837,114
20211113,9837,36
20211114,9837,42
20211115,9837,63
20211116,9837,55
20211117,9837,88
20211118,9837,65
20211119,9837,67
20211120,9837,32
20211121,9837,19
20211122,9837,65
20211123,9837,24
20211124,9837,55
20211125,9837,26
20211126,9837,50
20211127,9837,91
20211128,9837,6
20211129,9837,35
20211130,9837,39
20211201,9837,45
20211202,9837,85
20211203,9837,72
20211204,9837,61
20211205,9837,101
20211206,9837,91
20211207,9837,76
20211208,9837,33
20211209,9837,42
20211210,9837,21
20211211,9837,25
20211212,9837,71
20211213,9837,6
20211214,9837,29
20211215,9837,52
20211216,9837,36
20211217,9837,55
20211218,9837,48
20211219,9837,39
20211220,9837,68
20211221,9837,56
20211222,9837,59
20211223,9837,31
20211224,9837,28
20211225,9837,27
20211226,9837,18
20211227,9837,48
20211228,9837,17
20211229,9837,34
20211230,9837,176
20211231,9837,56
20220101,9837,54
20220102,9837,21
20220103,9837,35
20220104,9837,14
20220105,9837,8
20220106,9837,54
20220107,9837,36
20220108,9837,49
20220109,9837,34
20220110,9837,27
20220111,9837,47
20220112,9837,35
20220113,9837,40
20220114,9837,152
20220115,9837,42
20220116,9837,68
20220117,9837,43
20220118,9837,34
20220119,9837,17
20220120,9837,12
20220121,9837,66
20220122,9837,45
20220123,9837,50
20220124,9837,30
20220125,9837,29
20220126,9837,50
20220127,9837,10
20220128,9837,34
20220129,9837,59
20220130,9837,31
20220131,9837,100
20220201,9837,120
20220202,9837,40
20220203,9837,129
20220204,9837,95
20220205,9837,39
20220206,9837,32
20220207,9837,49
20220208,9837,21
20220209,9837,30
20220210,9837,42
20220211,9837,20
20220213,9837,49
20220214,9837,48
20220215,9837,41
20220216,9837,62
20220217,9837,54
20220218,9837,39
20220219,9837,12
20220220,9837,11
20220221,9837,51
20220222,9837,45
20220223,9837,32
20220224,9837,27
20220225,9837,28
20220226,9837,38
20220227,9837,11
20220228,9837,51
20220301,9837,47
20220302,9837,48
20220303,9837,53
20220304,9837,135
20220305,9837,30
20220306,9837,13
20220307,9837,7
20220308,9837,60
20220309,9837,24
20220310,9837,37
20220311,9837,38
20220312,9837,30
20220313,9837,79
20220314,9837,25
20220315,9837,37
20220316,9837,37
20220317,9837,47
20220318,9837,49
20220319,9837,35
20220320,9837,26
20220321,9837,5
20220322,9837,12
20220323,9837,60
20220324,9837,48
20220325,9837,32
20220326,9837,36
20220327,9837,44
20220328,9837,151
20220329,9837,18
20220330,9837,52
20220331,9837,153
20220401,9837,64
20220402,9837,43
20220403,9837,58
20220404,9837,39
20220405,9837,29
20220406,9837,23
20220407,9837,66
20220408,9837,33
20220409,9837,38
20220410,9837,47
20220411,9837,36
20220412,9837,74
20220413,9837,23
20220414,9837,21
20220415,9837,59
20220416,9837,31
20220417,9837,14
20220418,9837,48
20220419,9837,28
20220420,9837,84
20220421,9837,69
20220422,9837,64
20220423,9837,43
20220424,9837,46
20220425,9837,22
20220426,9837,36
20220427,9837,57
20220428,9837,17
20220429,9837,65
20220430,9837,39
20220501,9837,38
20220502,9837,44
20220503,9837,18
20220504,9837,24
20220505,9837,77
20220506,9837,67
20220507,9837,56
20220508,9837,32
20220509,9837,21
20220510,9837,29
20220511,9837,25
20220512,9837,71
20220513,9837,18
20220514,9837,88
20220515,9837,36
20220516,9837,58
20220517,9837,62
20220518,9837,22
20220519,9837,21
20220520,9837,37
20220521,9837,21
20220522,9837,76
20220523,9837,36
20220524,9837,52
20220525,9837,44
20220526,9837,43
20220527,9837,97
20220528,9837,35
20220529,9837,63
20220530,9837,45
20220531,9837,60
20220601,9837,50
20220602,9837,31
20220603,9837,22
20220604,9837,76
20220605,9837,58
20220606,9837,67
20220607,9837,42
20220608,9837,48
20220609,9837,37
20220610,9837,48
20220611,9837,76
20220612,9837,22
20220613,9837,35
20220614,9837,45
20220615,9837,47
20220616,9837,8
20220617,9837,20
20220618,9837,28
20220619,9837,58
20220620,9837,35
20220621,9837,54
20220622,9837,44
20220623,9837,51
20220624,9837,28
20220625,9837,53
20220626,9837,106
20220627,9837,28
20220628,9837,18
20220629,9837,50
20220630,9837,30
20220701,9837,36
20220702,9837,15
20220703,9837,16
20220704,9837,68
20220705,9837,32
20220706,9837,40
20220707,9837,33
20220708,9837,26
20220709,9837,35
20220710,9837,31
20220711,9837,55
20220712,9837,4
20220713,9837,116
20220714,9837,43
20220715,9837,34
20220716,9837,38
20220717,9837,13
20220718,9837,10
20220719,9837,41
20220720,9837,24
20220721,9837,59
20220722,9837,40
20220723,9837,30
20220724,9837,39
20220725,9837,46
20220726,9837,72
20220727,9837,34
20220728,9837,63
20220729,9837,58
20220730,9837,60
20220731,9837,40
20220801,9837,19
20220802,9837,24
20220803,9837,44
20220804,9837,26
20220805,9837,81
20220806,9837,50
20220807,9837,48
20220808,9837,50
20220809,9837,69
20220810,9837,89
20220811,9837,38
20220812,9837,105
20220813,9837,51
20220814,9837,43
20220815,9837,32
20220816,9837,26
20220817,9837,235
20220818,9837,187
20220819,9837,125
20220820,9837,58
20220821,9837,19
20220822,9837,42
20220823,9837,33
20220824,9837,52
20220825,9837,78
20220826,9837,46
20220827,9837,55
20220828,9837,59
20220829,9837,54
20220830,9837,34
20220831,9837,24
20220901,9837,139
20220902,9837,134
20220903,9837,86
20220904,9837,71
20220905,9837,42
20220906,9837,39
20220907,9837,40
20220908,9837,35
20220909,9837,83
20220910,9837,31
20220911,9837,83
20220912,9837,37
20220913,9837,35
20220914,9837,53
20220915,9837,25
20220916,9837,23
20220917,9837,22
20220918,9837,16
20220919,9837,59
20220920,9837,35
20220921,9837,32
20220922,9837,38
20220923,9837,47
20220924,9837,78
20220925,9837,49
20220926,9837,42
20220927,9837,78
20220928,9837,118
20220929,9837,59
20220930,9837,21
20221001,9837,22
20221002,9837,20
20221003,9837,7
20221004,9837,57
20221005,9837,53
20221006,9837,37
20221007,9837,39
20221008,9837,47
20221009,9837,59
20221010,9837,70
20221011,9837,79
20221012,9837,73
20221013,9837,46
20221014,9837,49
20221015,9837,37
20221016,9837,34
20221017,9837,40
20221018,9837,30
20221019,9837,58
20221020,9837,34
20221021,9837,29
20221022,9837,20
20221023,9837,12
20221024,9837,10
20221025,9837,36
20221026,9837,14
20221027,9837,11
20221028,9837,20
20221029,9837,36
20221030,9837,11
20221031,9837,24
20221101,9837,17
20221102,9837,12
20221103,9837,54
20221104,9837,25
20221105,9837,46
20221106,9837,28
20221107,9837,31
20221108,9837,61
20221109,9837,37
20221110,9837,41
20221111,9837,46
20221112,9837,167
20221113,9837,56
20221114,9837,27
20221115,9837,18
20221116,9837,35
20221117,9837,32
20221118,9837,65
20221119,9837,19
20221120,9837,32
20221121,9837,31
20221122,9837,26
20221123,9837,43
20221124,9837,29
20221125,9837,43
20221126,9837,47
20221127,9837,135
20221128,9837,49
20221129,9837,22
20221130,9837,25
20221201,9837,38
20221202,9837,25
20221203,9837,68
20221204,9837,36
20221205,9837,42
20221206,9837,54
20221207,9837,60
20221208,9837,84
20221209,9837,33
20221210,9837,207
20221211,9837,60
20221212,9837,44
20221213,9837,85
20221214,9837,56
20221215,9837,39
20221216,9837,66
20221217,9837,22
20221218,9837,96
20221219,9837,49
20221220,9837,40
20221221,9837,34
20221222,9837,48
20221223,9837,66
20221224,9837,53
20221225,9837,176
20221226,9837,47
20221227,9837,33
20221228,9837,22
20221229,9837,34
20221230,9837,27
20221231,9837,21
20230101,9837,33
20230102,9837,81
20230103,9837,47
20230104,9837,38
20230105,9837,30
20230106,9837,31
20230107,9837,51
20230108,9837,61
20230109,9837,213
20230110,9837,27
20230111,9837,38
20230112,9837,25
20230113,9837,22
20230114,9837,14
20230115,9837,23
20230116,9837,20
20230117,9837,63
20230118,9837,45
20230119,9837,17
20230120,9837,25
20230121,9837,23
20230122,9837,38
20230123,9837,72
20230124,9837,218
20230125,9837,30
20230126,9837,42
20230127,9837,40
20230128,9837,21
20230129,9837,10
20230130,9837,17
20230131,9837,10
20230201,9837,73
20230202,9837,40
20230203,9837,57
20230204,9837,38
20230205,9837,40
20230206,9837,70
20230207,9837,31
20230208,9837,50
20230209,9837,47
20230210,9837,76
20230211,9837,60
20230212,9837,10
20230213,9837,9
20230214,9837,20
20230215,9837,10
20230216,9837,63
20230217,9837,42
20230218,9837,47
20230219,9837,57
20230220,9837,62
20230221,9837,98
20230222,9837,138
20230223,9837,85
20230224,9837,78
20230225,9837,58
20230226,9837,45
20230227,9837,44
20230228,9837,72
20230301,9837,34
20230302,9837,29
20230303,9837,68
20230304,9837,47
20230305,9837,33
20230306,9837,37
20230307,9837,38
20230308,9837,64
20230309,9837,20
20230310,9837,52
20230311,9837,44
20230312,9837,142
20230313,9837,35
20230314,9837,35
20230315,9837,31
20230316,9837,30
20230317,9837,20
20230318,9837,56
20230319,9837,36
20230320,9837,27
20230321,9837,33
20230322,9837,57
20230323,9837,70
20230324,9837,6
20230325,9837,33
20230326,9837,48
20230327,9837,106
20230328,9837,67
20230329,9837,39
20230330,9837,24
20230331,9837,7
20230401,9837,1
20230402,9837,53
20230403,9837,40
20230404,9837,17
20230405,9837,31
20230406,9837,39
20230407,9837,53
20230408,9837,20
20230409,9837,49
20230410,9837,60
20230411,9837,27
20230412,9837,65
20230413,9837,22
20230414,9837,122
20230415,9837,85
20230416,9837,60
20230417,9837,89
20230418,9837,72
20230419,9837,37
20230420,9837,84
20230421,9837,69
20230422,9837,63
20230423,9837,7
20230424,9837,66
20230425,9837,79
20230426,9837,64
20230427,9837,49
20230428,9837,49
20230429,9837,117
20230430,9837,291
20230501,9837,163
20230502,9837,76
20230503,9837,40
20230504,9837,10
20230505,9837,62
20230506,9837,59
20230507,9837,25
20230508,9837,106
20230509,9837,59
20230510,9837,54
20230511,9837,61
20230512,9837,141
20230513,9837,133
20230514,9837,14
20230515,9837,17
20230516,9837,33
20230517,9837,71
20230518,9837,36
20230519,9837,5
20230520,9837,30
20230521,9837,37
20230522,9837,37
20230523,9837,77
20230524,9837,39
20230525,9837,136
20230526,9837,50
20230527,9837,105
20230528,9837,113
20230529,9837,24
20230530,9837,5
20230531,9837,16
20230601,9837,20
20230602,9837,13
20230603,9837,2
20230604,9837,40
20230605,9837,62
20230606,9837,43
20230607,9837,77
20230608,9837,30
20230609,9837,106
20230610,9837,28
20230611,9837,102
20230612,9837,81
20230613,9837,22
20230614,9837,11
20230615,9837,11
20230616,9837,74
20230617,9837,51
20230618,9837,20
20230619,9837,105
20230620,9837,150
20230621,9837,63
20230622,9837,45
20230623,9837,35
20230624,9837,70
20230625,9837,87
20230626,9837,68
20230627,9837,34
20230628,9837,46
20230629,9837,136
20230630,9837,107
20230701,9837,56
20230702,9837,32
20230703,9837,11
20230704,9837,71
20230705,9837,103
20230706,9837,53
20230707,9837,21
20230708,9837,40
20230709,9837,53
20230710,9837,56
20230711,9837,23
20230712,9837,36
20230713,9837,20
20230714,9837,130
20230715,9837,79
20230716,9837,64
20230717,9837,45
20230718,9837,8
20230719,9837,56
20230720,9837,101
20230721,9837,40
20230722,9837,12
20230723,9837,29
20230724,9837,44
20230725,9837,57
20230726,9837,60
20230727,9837,21
20230728,9837,10
20230729,9837,82
20230730,9837,59
20230731,9837,66
20230801,9837,41
20230802,9837,23
20230803,9837,49
20230804,9837,96
20230805,9837,73
20230806,9837,18
20230807,9837,31
20230808,9837,63
20230809,9837,39
20230810,9837,58
20230811,9837,35
20230812,9837,21
20230813,9837,66
20230814,9837,53
20230815,9837,87
20230816,9837,39
20230817,9837,18
20230818,9837,51
20230819,9837,102
20230820,9837,68
20230821,9837,26
20230822,9837,30
20230823,9837,56
20230824,9837,55
20230825,9837,46
20230826,9837,23
20230827,9837,14
20230828,9837,14
20230829,9837,7
20230830,9837,88
20230831,9837,41
20230901,9837,14
20230902,9837,63
20230903,9837,54
20230904,9837,99
20230905,9837,33
20230906,9837,45
20230907,9837,42
20230908,9837,54
20230909,9837,49
20230910,9837,38
20230911,9837,13
20230912,9837,20
20230913,9837,7
20230914,9837,81
20230915,9837,38
20230916,9837,19
20230917,9837,38
20230918,9837,47
20230919,9837,87
20230920,9837,5
20230921,9837,80
20230922,9837,49
20230923,9837,104
20230924,9837,55
20230925,9837,12
20230926,9837,7
20230927,9837,21
20230928,9837,10
20230929,9837,49
20230930,9837,32
20231001,9837,12
20231002,9837,34
20231003,9837,53
20231004,9837,90
20231005,9837,39
20231006,9837,63
20231007,9837,30
20231008,9837,88
20231009,9837,54
20231010,9837,18
20231011,9837,16
20231012,9837,10
20231013,9837,13
20231014,9837,73
20231015,9837,34
20231016,9837,17
20231017,9837,37
20231018,9837,47
20231019,9837,53
20231020,9837,39
20231021,9837,21
20231022,9837,47
20231023,9837,48
20231024,9837,82
20231025,9837,22
20231026,9837,224
20231027,9837,111
20231028,9837,84
20231029,9837,83
20231030,9837,40
20231031,9837,21
20231101,9837,55
20231102,9837,42
20231103,9837,108
20231104,9837,14
20231105,9837,53
20231106,9837,51
20231107,9837,91
20231108,9837,55
20231109,9837,38
20231110,9837,274
20231111,9837,40
20231112,9837,15
20231113,9837,43
20231114,9837,34
20231115,9837,17
20231116,9837,17
20231117,9837,31
20231118,9837,43
20231119,9837,11
20231120,9837,39
20231121,9837,33
20231122,9837,59
20231123,9837,59
20231124,9837,11
20231125,9837,203
20231126,9837,16
20231127,9837,7
20231128,9837,66
20231129,9837,31
20231130,9837,19
20231201,9837,37
20231202,9837,48
20231203,9837,78
20231204,9837,21
20231205,9837,43
20231206,9837,40
20231207,9837,59
20231208,9837,45
20231209,9837,15
20231210,9837,120
20231211,9837,10
20231212,9837,7
20231213,9837,68
20231214,9837,41
20231215,9837,12
20231216,9837,22
20231217,9837,59
20231218,9837,62
20231219,9837,21
20231220,9837,38
20231221,9837,44
20231222,9837,55
20231223,9837,66
20231224,9837,18
20231225,9837,19
20231226,9837,11
20231227,9837,7
20231228,9837,46
20231229,9837,54
20231230,9837,29
20231231,9837,63
20240101,9837,63
20240102,9837,120
20240103,9837,38
20240104,9837,47
20240105,9837,67
20240106,9837,63
20240107,9837,79
20240108,9837,38
20240109,9837,39
20240110,9837,80
20240111,9837,58
20240112,9837,59
20240113,9837,38
20240114,9837,29
20240115,9837,59
20240116,9837,68
20240117,9837,98
20240118,9837,21
20240119,9837,45
20240120,9837,42
20240121,9837,67
20240122,9837,60
20240123,9837,27
20240124,9837,25
20240125,9837,77
20240126,9837,91
20240127,9837,58
20240128,9837,35
20240129,9837,24
20240130,9837,81
20240131,9837,43
20240201,9837,23
20240202,9837,25
20240203,9837,43
20240204,9837,42
20240205,9837,44
20240206,9837,173
20240207,9837,125
20240208,9837,24
20240209,9837,34
20240210,9837,15
20240211,9837,60
20240212,9837,37
20240213,9837,17
20240214,9837,62
20240215,9837,32
20240216,9837,47
20240217,9837,68
20240218,9837,28
20240219,9837,38
20240220,9837,62
20240221,9837,101
20240222,9837,103
20240223,9837,15
20240224,9837,21
20240225,9837,10
